pupilnolongeronrolltableid,NativeId,dob,surname,forename,middlenames,preferredsurname,formersurname,upn,formerupn,uniquelearnernumber,sex,entrydate,leavingdate,pupilnolongeronrollorderseqcolumn,sourceid,schoolcensustableid,parttime,termlysessionspossible,moveonrollflag,boarder,language
f06418b3-6fd,SCH8,2014-Jul-02 00:00:00,SUR4416,FOR7919,MID6324,PSUR6331,FSUR9537,831deb37-677,8022e342-15a,38af63c3-6,F,2025-May-01 00:00:00,2025-May-22 00:00:00,2,c27dcc62,7c3957b7,True,132.0,4fdd25fc,,ENG
f06418b3-6fd,SCH3,2014-Jul-02 00:00:00,SUR4416,FOR7919,MID6324,PSUR6331,FSUR9537,831deb37-677,8022e342-15a,38af63c3-6,F,2025-May-23 00:00:00,2025-Jul-13 00:00:00,3,0ec2adbb,03e7eb83,False,123.0,66b48dd0,,ENG
f0a3751a-ade,SCH1,2014-Feb-19 00:00:00,SUR2956,FOR8357,MID7624,PSUR1851,FSUR7779,0295e16e-073,2c7f5827-227,7c537356-b,F,2025-Feb-20 00:00:00,2025-May-01 00:00:00,1,2742ce0b,d8a509c2,False,132.0,eaebeec2,,PRST
f0d09223-18a,SCH4,2008-Oct-31 00:00:00,SUR8895,FOR3039,MID5605,PSUR4753,FSUR6194,abffdc1b-651,73ae0f97-8c4,9b2761e6-2,F,2024-May-23 00:00:00,2025-May-11 00:00:00,1,cbbc1786,b703db80,,139.0,99ba5fb4,,ENG
f29c9d10-225,SCH4,2010-Jun-12 00:00:00,SUR2233,FOR9492,MID9275,PSUR4930,FSUR7136,489e0d8b-91d,fb9b9ada-b68,6c95a8e9-2,M,2024-Jul-13 00:00:00,2025-Jun-09 00:00:00,1,e60d916b,324e2e1e,False,,e8602453,,ENG
f2cffca4-43d,SCH8,2018-Jun-21 00:00:00,SUR1692,FOR7369,MID6278,PSUR3942,FSUR1007,59d7519c-ef4,0d29c490-df5,86a6a3e3-2,F,2025-Jan-31 00:00:00,2025-May-11 00:00:00,1,006570a8,ec6fd256,False,128.0,5d539afd,,ENG
f2f20d3e-f67,SCH7,2008-Sep-20 00:00:00,SUR1038,FOR1810,MID3544,PSUR9441,FSUR6612,ab9087bd-d47,01e8bbd8-de7,b939da9f-b,M,2025-Feb-19 00:00:00,2025-May-05 00:00:00,1,bb2a9587,412e3a08,False,130.0,5fc86dd7,,ENG
f2f20d3e-f67,SCH2,2008-Sep-20 00:00:00,SUR1038,FOR1810,MID3544,PSUR9441,FSUR6612,ab9087bd-d47,01e8bbd8-de7,b939da9f-b,M,2025-May-06 00:00:00,2025-Jun-01 00:00:00,2,810b0d33,7904429f,False,135.0,8875c612,,ENG
f3707958-59b,SCH3,2008-Jan-23 00:00:00,SUR6380,FOR9294,MID8401,PSUR1011,FSUR8390,74d9a690-c44,d46711df-343,af35e457-9,F,2023-Aug-03 00:00:00,2025-Jul-05 00:00:00,1,234b93f0,b198ff14,False,137.0,6f22c50f,,ENG
f3b6288d-409,SCH3,2013-Feb-13 00:00:00,SUR4478,FOR1805,MID8824,PSUR5712,FSUR3871,0cd2524f-b4c,7106a4fa-20b,02430ab8-0,F,2024-Dec-12 00:00:00,2025-May-19 00:00:00,1,f21cc3b7,d6ab428b,False,137.0,a8d44cae,,ENG
f43ec8a0-1b0,SCH8,2009-Jul-21 00:00:00,SUR9167,FOR9397,MID1258,PSUR4430,FSUR3878,376791d9-3aa,f44f902e-f33,4890c792-3,M,2024-Dec-26 00:00:00,2025-May-23 00:00:00,1,200a3f27,ef62ff6d,False,129.0,81d54dd9,,ENG
f43ec8a0-1b0,SCH5,2009-Jul-21 00:00:00,SUR9167,FOR9397,MID1258,PSUR4430,FSUR3878,376791d9-3aa,f44f902e-f33,4890c792-3,M,2025-May-24 00:00:00,2025-Jun-18 00:00:00,2,b4d4dfcb,40949365,False,130.0,91899a91,,ENG
f44eeacd-7c5,SCH1,2013-Jul-07 00:00:00,SUR8205,FOR5416,MID3824,PSUR9498,FSUR2188,a9a8307f-c5a,9be07d3e-a67,0f50759a-5,F,2025-Mar-19 00:00:00,2025-May-19 00:00:00,1,21c3fbc1,1f8b3747,False,131.0,0bf59421,N,ENG
f4d02dd8-f22,SCH5,2008-Aug-19 00:00:00,SUR9131,FOR2204,MID7615,PSUR9528,FSUR2130,d14c32af-f31,ca018055-db9,9d2cdadb-7,M,2025-Mar-13 00:00:00,2025-May-26 00:00:00,1,5dd505ed,264bd413,False,125.0,c0cbea1b,,CYM
f535f86a-31c,SCH8,2011-Aug-03 00:00:00,SUR5408,FOR1917,MID8259,PSUR6134,FSUR1969,dd5c986d-707,1e135c40-6b2,7c9d1488-8,M,2025-Jan-26 00:00:00,2025-Apr-27 00:00:00,1,33e65790,5e787a8b,True,,6b8f762a,,ENG
f535f86a-31c,SCH1,2011-Aug-03 00:00:00,SUR5408,FOR1917,MID8259,PSUR6134,FSUR1969,dd5c986d-707,1e135c40-6b2,7c9d1488-8,M,2025-Apr-28 00:00:00,2025-Jun-12 00:00:00,2,b5c08cdd,48343ee1,False,124.0,c726e203,,ENG
f65649e6-e36,SCH4,2013-Nov-19 00:00:00,SUR4687,FOR5161,MID5326,PSUR5015,FSUR3879,0eabf7d2-a52,f1b6c929-3f8,668d32c1-5,M,2025-Mar-26 00:00:00,2025-Jun-26 00:00:00,1,d8148f80,ac1643e6,False,131.0,4be5cc65,,ENG
f6ed7aa0-609,SCH4,2009-Mar-23 00:00:00,SUR2632,FOR5837,MID2387,PSUR7246,FSUR6280,17c2b88b-3d9,9d65bdab-9ba,1ced61f9-b,M,2025-Jun-23 00:00:00,2025-Jun-29 00:00:00,1,bb7510eb,904ecb28,True,128.0,1926aa0d,,ENG
f6f34af3-838,SCH2,2009-Dec-05 00:00:00,SUR6839,FOR5699,MID1684,PSUR2101,FSUR3580,fc6fc41c-741,1034e445-692,d9c9fb4e-f,F,2025-Jun-08 00:00:00,2025-Jun-28 00:00:00,1,1f52f8ba,f327e9b8,True,126.0,7a121b09,N,ENG
f7f88877-6f0,SCH3,2018-Feb-27 00:00:00,SUR8211,FOR6479,MID2352,PSUR3199,FSUR8963,11fe176a-502,1cf4c14d-3fe,6bd9b665-4,F,2018-Dec-18 00:00:00,2025-Jun-03 00:00:00,1,2f6354b6,72f38be5,False,127.0,cfe735f7,,ENG
f7f88877-6f0,SCH4,2018-Feb-27 00:00:00,SUR8211,FOR6479,MID2352,PSUR3199,FSUR8963,11fe176a-502,1cf4c14d-3fe,6bd9b665-4,F,2025-Jun-04 00:00:00,2025-Jun-12 00:00:00,2,11793939,33fbae6e,False,129.0,bd250a49,,CYM
f7f88877-6f0,SCH5,2018-Feb-27 00:00:00,SUR8211,FOR6479,MID2352,PSUR3199,FSUR8963,11fe176a-502,1cf4c14d-3fe,6bd9b665-4,F,2025-Jun-13 00:00:00,2025-Jun-21 00:00:00,3,e6ce6015,b119f557,False,131.0,529a3b0c,,ENG
f86fd088-36d,SCH4,2009-Nov-18 00:00:00,SUR3465,FOR9740,MID2343,PSUR6800,FSUR5298,ee377f09-040,eac0e00c-232,3775896a-8,M,2025-Jul-04 00:00:00,2025-Jul-14 00:00:00,1,c851c056,999918e0,False,133.0,fbf0b823,,ENG
f94dade7-34f,SCH5,2010-Oct-12 00:00:00,SUR9210,FOR7909,MID2923,PSUR2704,FSUR7390,ea9063be-084,a938c156-4af,1997aab7-0,F,2025-Jul-11 00:00:00,2025-Jul-15 00:00:00,1,8e58aec0,1a8a2851,False,131.0,85a227cf,6,GAL
f968722f-67f,SCH8,2008-Nov-02 00:00:00,SUR3273,FOR8755,MID5135,PSUR3219,FSUR6837,9e8e9762-0dc,373dc6fe-508,05430463-6,M,2025-Jun-03 00:00:00,2025-Jun-10 00:00:00,1,41d5b74a,041ab08e,False,127.0,ea67c8d9,,CYM
f968722f-67f,SCH3,2008-Nov-02 00:00:00,SUR3273,FOR8755,MID5135,PSUR3219,FSUR6837,9e8e9762-0dc,373dc6fe-508,05430463-6,M,2025-Jun-11 00:00:00,2025-Jun-22 00:00:00,2,58642a29,8620c4fb,,126.0,c3c929f2,,ENG
fb57a3e6-51e,SCH2,2020-Feb-12 00:00:00,SUR8922,FOR1013,MID2985,PSUR3040,FSUR8701,424bf583-a20,5c535a31-8a8,20c0a996-c,M,2023-Sep-18 00:00:00,2025-May-22 00:00:00,1,6a8d06ae,e08d2ae0,False,132.0,89ea1f97,,PNJA
fb88ab22-120,SCH4,2011-Dec-30 00:00:00,SUR4915,FOR7601,MID2881,PSUR5637,FSUR7795,893b8b50-edf,9e9eaf4b-4c3,5c3b84de-0,F,2025-Jun-15 00:00:00,2025-Jun-29 00:00:00,1,1eb493da,768527b6,False,139.0,f73d42b9,,ENG
fbf9b905-9f6,SCH7,2019-Apr-26 00:00:00,SUR6211,FOR7453,MID3177,PSUR6915,FSUR8961,15ae4454-d04,b31db030-8d3,b223de58-c,M,2025-Feb-21 00:00:00,2025-Apr-27 00:00:00,1,ce26f43a,991a161e,False,121.0,652439cc,,ENG
fc339536-85d,SCH2,2010-Dec-18 00:00:00,SUR1716,FOR3709,MID7493,PSUR4881,FSUR3972,7fc52a3b-cc7,2275d5c2-608,add4cf77-2,M,2023-Oct-09 00:00:00,2025-Apr-24 00:00:00,1,245fd905,16f3f40e,False,127.0,284627dd,,ENG
fc339536-85d,SCH3,2010-Dec-18 00:00:00,SUR1716,FOR3709,MID7493,PSUR4881,FSUR3972,7fc52a3b-cc7,2275d5c2-608,add4cf77-2,M,2025-Apr-25 00:00:00,2025-Jun-30 00:00:00,2,7dcb5d5c,526a9336,False,132.0,26520297,,ENG
fc339536-85d,SCH5,2010-Dec-18 00:00:00,SUR1716,FOR3709,MID7493,PSUR4881,FSUR3972,7fc52a3b-cc7,2275d5c2-608,add4cf77-2,M,2025-Jul-01 00:00:00,2025-Jul-06 00:00:00,3,ed98365f,92dfbf30,False,132.0,74e4a4bb,,ENG
fc352a5a-408,SCH1,2008-Jan-04 00:00:00,SUR5221,FOR6868,MID5718,PSUR4392,FSUR1918,08f848e5-ef8,2d82f7a8-6e2,b507a466-3,M,2023-Jan-11 00:00:00,2025-May-10 00:00:00,1,5efe5c2d,a4477680,False,132.0,46f9971f,,CYM
fc56f5ad-193,SCH7,2013-Apr-13 00:00:00,SUR7735,FOR9433,MID2096,PSUR5692,FSUR5364,45714e1d-e62,ae84bd2e-a1a,14e66816-e,M,2024-Jan-02 00:00:00,2025-Jun-18 00:00:00,1,ac300997,91449b08,False,138.0,82b9e58a,,ENG
fc8a66b2-52d,SCH2,2016-Mar-26 00:00:00,SUR4810,FOR6411,MID9752,PSUR6869,FSUR1000,ae408afa-e85,ed701da9-0ce,fe313b48-4,F,2025-Feb-01 00:00:00,2025-May-19 00:00:00,1,bcdb83ba,f37c9b49,True,121.0,df609464,,ENG
fc97aee9-e51,SCH2,2015-Oct-12 00:00:00,SUR4625,FOR8899,MID5024,PSUR9327,FSUR2064,96bc7541-fc0,fc509b80-e13,8b27f9f1-7,M,2019-Feb-06 00:00:00,2025-Jul-13 00:00:00,1,1c23a37e,734985a9,,135.0,dfa5b96f,,ENG
fca95526-383,SCH3,2011-Aug-16 00:00:00,SUR1108,FOR4420,MID2119,PSUR8924,FSUR8633,cafe60ab-150,e7cc58fb-d3d,935083cf-a,M,2025-Mar-03 00:00:00,2025-May-21 00:00:00,1,54c88fcb,c26738e7,True,129.0,ceb0b5b8,,GER
fcb95faa-cf3,SCH7,2009-Oct-28 00:00:00,SUR7648,FOR5341,MID6045,PSUR8274,FSUR5227,f476d3bc-61c,5cc26512-ff8,e7a9e6a0-9,M,2024-Aug-14 00:00:00,2025-Apr-21 00:00:00,1,ea5e3b37,fc64538a,False,132.0,4cc3ca0e,,ENG
fcb95faa-cf3,SCH2,2009-Oct-28 00:00:00,SUR7648,FOR5341,MID6045,PSUR8274,FSUR5227,f476d3bc-61c,5cc26512-ff8,e7a9e6a0-9,M,2025-Apr-22 00:00:00,2025-Jun-11 00:00:00,2,a7cfb5ff,2ffba175,False,133.0,9e9313b8,,ENG
fcefc173-205,SCH4,2014-Aug-01 00:00:00,SUR2151,FOR6301,MID4460,PSUR2095,FSUR3578,f3a72606-431,9b10ea41-0b4,a34aeb68-b,M,2025-Mar-12 00:00:00,2025-Jun-29 00:00:00,1,7506a37d,22c39dbe,False,123.0,1984c149,,ENG
fcefc173-205,SCH6,2014-Aug-01 00:00:00,SUR2151,FOR6301,MID4460,PSUR2095,FSUR3578,f3a72606-431,9b10ea41-0b4,a34aeb68-b,M,2025-Jun-30 00:00:00,2025-Jul-13 00:00:00,2,0a649db0,a738f15e,False,134.0,849fb9d3,,GAL
fcefc173-205,SCH4,2014-Aug-01 00:00:00,SUR2151,FOR6301,MID4460,PSUR2095,FSUR3578,f3a72606-431,9b10ea41-0b4,a34aeb68-b,M,2025-Jul-14 00:00:00,2025-Jul-15 00:00:00,3,7e3646e4,9feeff81,False,130.0,12ac8cd1,,ENG
fcf943c1-90a,SCH6,2016-Dec-30 00:00:00,SUR3108,FOR3960,MID8204,PSUR8330,FSUR9117,93455e49-505,eff1214b-c56,e7f6f0b7-c,M,2020-Mar-25 00:00:00,2025-Jun-26 00:00:00,1,7da8965d,bd64a0eb,False,128.0,0b9592de,,ENG
fd2f67c3-c9a,SCH3,2019-Sep-15 00:00:00,SUR9976,FOR3083,MID2116,PSUR3393,FSUR5041,f8726a7b-274,d357f313-db2,aa5d3e4a-4,F,2024-Dec-23 00:00:00,2025-May-01 00:00:00,1,5eec6f81,8a3303f0,,135.0,18516edf,,ENG
fd3f2c9e-77b,SCH1,2016-Dec-27 00:00:00,SUR7741,FOR4752,MID8548,PSUR9310,FSUR3844,efc519ef-d27,750a0719-19d,c49d2dcc-c,M,2023-Nov-23 00:00:00,2025-May-22 00:00:00,1,36ce2336,64d72372,False,130.0,7e9dd353,,ENG
fd3f2c9e-77b,SCH3,2016-Dec-27 00:00:00,SUR7741,FOR4752,MID8548,PSUR9310,FSUR3844,efc519ef-d27,750a0719-19d,c49d2dcc-c,M,2025-May-23 00:00:00,2025-Jul-07 00:00:00,2,6d38b45d,bf37d5fd,,134.0,00ac69d8,,ENG
fdc6b150-491,SCH2,2013-Jun-23 00:00:00,SUR1164,FOR5294,MID8894,PSUR2779,FSUR5250,bc2b4aa9-397,0454ef8a-dc2,367cce36-f,M,2019-Jun-19 00:00:00,2025-May-08 00:00:00,1,7c7be46f,afd21a44,False,129.0,5f1675fa,,ENG
fdcdf456-6fb,SCH4,2019-Apr-07 00:00:00,SUR4221,FOR2294,MID2772,PSUR2157,FSUR2079,944bc876-3a6,ee157a88-598,fac84f7b-7,F,2025-Mar-05 00:00:00,2025-Jun-23 00:00:00,1,4fc8b6d7,c578133c,False,133.0,28061a0e,N,ENG
fe42387e-134,SCH3,2011-Sep-06 00:00:00,SUR5080,FOR8600,MID5686,PSUR9651,FSUR6582,377dd8d5-e49,08f459f3-3e7,0ca597bf-4,F,2020-Aug-08 00:00:00,2025-Jun-27 00:00:00,1,4ac2a119,25735e2d,False,127.0,c07a6a5c,,ENG
ff403748-c75,SCH7,2018-Mar-14 00:00:00,SUR7884,FOR7894,MID7344,PSUR4986,FSUR7513,02a6bc0c-d94,58940a12-e0d,a96ad67f-3,F,2025-Jun-01 00:00:00,2025-Jul-13 00:00:00,1,8684c08a,033fb27d,False,130.0,a19bb9f5,,ENG
ff7e8742-36a,SCH4,2012-Nov-03 00:00:00,SUR8536,FOR4204,MID3403,PSUR4967,FSUR7694,a29f0f3c-01b,dbf77715-fae,e5f3a90d-0,M,2024-Nov-10 00:00:00,2025-Jun-16 00:00:00,1,afce83c8,97716608,True,128.0,eab26ea4,N,ENG
ff8fe436-66a,SCH5,2008-Aug-31 00:00:00,SUR4097,FOR7728,MID2517,PSUR9600,FSUR2797,77531433-826,f50c8aa8-b52,c3f33d29-5,F,2024-Sep-29 00:00:00,2025-May-03 00:00:00,1,b7503f0a,2cde42cf,False,135.0,0dc99b8f,,ENG
ff8fe436-66a,SCH7,2008-Aug-31 00:00:00,SUR4097,FOR7728,MID2517,PSUR9600,FSUR2797,77531433-826,f50c8aa8-b52,c3f33d29-5,F,2025-May-04 00:00:00,2025-May-18 00:00:00,2,89da5ff7,d89ccde5,False,131.0,da8405dd,,ENG
ff92d39e-b74,SCH1,2008-Dec-10 00:00:00,SUR5783,FOR8720,MID4073,PSUR1848,FSUR8993,ae22064d-e2e,2ef5114f-f2a,a08e1ac0-1,F,2023-Nov-28 00:00:00,2025-May-17 00:00:00,1,52bd4754,7df9ee21,True,138.0,5198e046,,GAL
ffa4cbab-227,SCH5,2020-Mar-25 00:00:00,SUR8353,FOR6950,MID9673,PSUR4217,FSUR2259,87e7a0c1-0bf,4b88178d-c89,ed0c340c-1,F,2023-Sep-15 00:00:00,2025-May-16 00:00:00,1,595d71b0,75db2c58,False,125.0,2257622c,,ENG
