pupilonrolltableid,NativeId,dob,surname,forename,middlenames,preferredsurname,formersurname,upn,formerupn,uniquelearnernumber,sex,entrydate,pupilonrollorderseqcolumn,sourceid,schoolcensustableid,hoursatsetting,schoollunchtaken,parttime,topupfunding,termlysessionspossible,senunitindicator,resourcedprovisionindicator,moveoffrollflag,fundedhours,missingaddress,extendedhours,eligibilitycode,dafindicator,yssa,servicechild,language,classtype,enrolstatus,boarder,plaa,senprovision,ncyearactual,eyppr,eyppbf,expandedhours
69f1e50b-75d,SCH8,2018-Aug-08 00:00:00,SUR8403,FOR9866,MID9860,PSUR1728,FSUR3632,1c20529c-77d,4b43a036-d13,48a0cca0-c,F,2023-Oct-18 00:00:00,1,3ec4e19b,6e08311c,738.0,True,True,False,132.0,False,False,ac433326,,ea99c310,,,,,,ENG,N,F,,C,,2,,,
69fad684-556,SCH2,2013-Feb-09 00:00:00,SUR7489,FOR1008,MID8699,PSUR7987,FSUR8802,5a4b6c42-a1a,356ae675-323,2349ae20-e,F,2024-Jun-10 00:00:00,1,a3171c77,e7b4f5c8,832.0,True,True,True,141.0,False,,8c07d179,,9bb73c24,,,,,,ENG,,,,C,,9,,,9.0
6a0c513d-f7a,SCH2,2012-Oct-07 00:00:00,SUR2576,FOR8454,MID1720,PSUR4836,FSUR3260,d70a0a8b-b86,e9da82ab-5d5,76463253-f,M,2024-Aug-13 00:00:00,1,b969e61f,b338b445,772.0,False,True,True,137.0,False,False,7906bf37,,374b2bf4,13.0,4.0,,Yes,Y,,,M,,A,E,E2,,,
6a138082-153,SCH1,2014-Aug-13 00:00:00,SUR5855,FOR2155,MID3061,PSUR6538,FSUR3577,4059ec8f-12b,514b478b-eb0,1edd7473-8,M,2021-Jun-10 00:00:00,1,35ccac0d,0de4fe33,762.0,False,False,False,128.0,True,False,d98db220,,d326f7fe,,,,,,ENG,,O,,R,,14,,,
6a1d4de1-77a,SCH4,2015-Jun-28 00:00:00,SUR5050,FOR8936,MID4964,PSUR9611,FSUR5962,65911636-122,3be4ccd1-8db,01e34524-f,F,2024-May-19 00:00:00,1,05ba96de,897b1a1a,795.0,False,False,False,127.0,False,False,f639a8db,,51fdc03f,,,,,,TRI,,,,N,N,E1,,,
6a22de13-118,SCH8,2014-Nov-20 00:00:00,SUR4647,FOR7596,MID3300,PSUR9282,FSUR2410,76e1ceae-1b1,c9cbe45a-dd2,afd7b92e-8,F,2025-Apr-20 00:00:00,1,b6c13d05,21283a33,756.0,True,False,True,128.0,True,False,2e6fd41e,,01af0ea7,,,,Unsought,,ENG,N,,,A,,R,,,
6a23fcf5-63d,SCH7,2012-Feb-05 00:00:00,SUR9355,FOR8772,MID1237,PSUR1039,FSUR3125,e91dcbd2-020,d9fd61d2-a65,f350763a-7,F,2024-Jun-08 00:00:00,1,9b567415,65cf0cd3,781.0,True,False,False,131.0,True,False,c8fc0218,,855b22df,,,,,,ENG,,,,,,4,,RU,
6a2eda20-6f9,SCH1,2009-Jul-04 00:00:00,SUR9801,FOR6572,MID3275,PSUR6560,FSUR2331,766f5704-d25,b20e4b8a-4c9,e6b68888-5,F,2025-Jul-13 00:00:00,1,3329b963,02b00f52,753.0,True,True,False,129.0,True,False,27f7ec6f,,cd3918cf,,,,,,CYM,,S,,,,13,No,,
6a2f9e15-5f8,SCH5,2011-Feb-01 00:00:00,SUR9863,FOR6993,MID4983,PSUR9560,FSUR9970,d7cd64f6-eab,fc671a18-a52,f91830cb-6,F,2025-Feb-06 00:00:00,1,5c417209,dbccfecd,824.0,,False,True,121.0,True,True,45984bce,,47525781,,,,,,ENG,,,,N,,1,,RE,
6a30feeb-32f,SCH2,2019-Jan-02 00:00:00,SUR9665,FOR4614,MID1306,PSUR7377,FSUR4192,5596ef40-b16,761198f1-b48,3f562e0c-7,M,2021-Jul-26 00:00:00,1,c027e5ed,1210bdfd,779.0,True,True,False,131.0,False,False,5c2d2033,,d5849516,,,,,,,O,,,G,P,M,,,
6a3c5699-9a5,SCH4,2013-Dec-31 00:00:00,SUR6616,FOR3740,MID6834,PSUR6299,FSUR6638,30d96221-beb,c98d1ce7-9fb,db19323b-c,M,2021-Jan-29 00:00:00,1,db469292,535cdaa4,807.0,True,True,False,129.0,False,False,9097b6d6,,7e41bedd,3.0,,,,,GER,O,,,,S,E1,,,
6a3fbe2f-37c,SCH2,2017-Mar-09 00:00:00,SUR5489,FOR7737,MID3055,PSUR9897,FSUR4312,5b7665a9-05f,2f19045f-b3c,0690ff41-4,M,2025-Jul-09 00:00:00,1,1eab1085,9de2282e,810.0,True,False,False,133.0,True,False,925d9694,,f7160dd8,,,,,Y,ENG,,M,,,,E1,,,
6a4636bc-0fb,SCH1,2009-Aug-13 00:00:00,SUR5027,FOR4450,MID1678,PSUR1847,FSUR1827,fc8be235-1b3,74045ca2-cd9,8bb2128f-4,F,2024-May-24 00:00:00,1,dfbe5367,fd5dca8b,772.0,,,False,125.0,,False,5e1097dc,,2488da0b,,,,,U,GAL,,F,,R,S,M,,,
6a4c352a-f41,SCH6,2018-Aug-03 00:00:00,SUR1664,FOR4056,MID3986,PSUR7731,FSUR1364,c679ab75-be5,b3e45719-eea,e6916fb4-c,F,2024-May-20 00:00:00,1,743067d8,d7c66fe1,801.0,True,False,False,133.0,,False,05ce8ee3,,392eea3e,,,,,,ENG,,C,N,,P,1,,,
6a4efe96-442,SCH5,2018-Feb-21 00:00:00,SUR7565,FOR2438,MID2181,PSUR1791,FSUR2659,983e4f97-f6a,61fc9c00-ba2,6de5c61a-7,F,2020-Feb-19 00:00:00,1,42f245a7,2ec244b6,807.0,True,False,False,121.0,True,False,cfb78210,,8408d555,,,,"Sought, no reply",,ENG,,,,,N,9,,,
6a51eec8-517,SCH3,2017-Sep-25 00:00:00,SUR4872,FOR8268,MID7342,PSUR1109,FSUR9151,d0054cdc-e8e,b0a487fc-64f,0dbca70b-e,M,2024-Sep-22 00:00:00,1,917d8f8a,cbe38e3f,794.0,False,False,False,126.0,False,False,605fd02f,,51fac399,,,,,U,ENG,,S,,N,,12,,RO,8.0
6a5ec4fc-38a,SCH4,2009-Jun-06 00:00:00,SUR7498,FOR4967,MID1003,PSUR9921,FSUR8349,7b4df7df-c87,92275696-a31,e084ab79-3,F,2019-Aug-05 00:00:00,1,30e92247,529b6a01,790.0,,False,False,129.0,False,False,c8643171,,ae238417,7.0,,,No,,CYM,,,,,S,2,,RE,
6a64d725-168,SCH4,2019-Aug-08 00:00:00,SUR3767,FOR8912,MID2280,PSUR1727,FSUR2949,6dedfdf6-256,d2800eab-d40,0e1c6f1b-2,M,2020-Feb-25 00:00:00,1,a0662c0c,54c0a365,775.0,True,False,,131.0,False,False,f89a49ae,,de55b505,,,False,,R,ENG,,O,,R,P,9,,,
6a67729a-9c0,SCH7,2012-Jun-28 00:00:00,SUR2270,FOR1538,MID4256,PSUR9843,FSUR5555,a9be6763-fe7,3749cd4f-942,f9b7c1de-0,F,2023-Mar-03 00:00:00,1,9843421a,13f422c1,756.0,True,False,True,129.0,,False,11b4d3dd,,30e2a538,,,,,,UKR,,F,,,,11,,,
6a6eda93-11f,SCH5,2018-Dec-21 00:00:00,SUR9179,FOR6859,MID9790,PSUR5263,FSUR4467,ac621c45-824,45346ba2-183,9e05051c-0,M,2024-Jan-09 00:00:00,1,c24cd7d6,fcc8c785,773.0,True,True,False,134.0,False,False,f168e395,,63db8680,,,,,Y,ENG,,O,,R,K,R,,,
6a824ec3-d45,SCH4,2020-Mar-23 00:00:00,SUR8558,FOR1054,MID4526,PSUR8864,FSUR1337,7ff369ca-1b8,b5ca27be-427,0f9d7f40-4,M,2022-Sep-30 00:00:00,1,5e0c2beb,bb3f7a98,752.0,True,False,False,128.0,True,False,46622f67,,c1c8e0de,,,False,"Sought, no reply",Y,ENG,,,,C,,11,No,,
6a8abaf9-2f4,SCH7,2008-Feb-15 00:00:00,SUR9368,FOR1627,MID8249,PSUR7548,FSUR8539,b0eb6855-a42,14ebd368-ec9,85cb49ed-0,F,2025-Mar-07 00:00:00,1,5097f06d,0821de0f,803.0,False,,False,129.0,True,True,471f7536,,24349028,,,,"Sought, no reply",,ENG,,,,,,R,,,7.0
6aa463e7-948,SCH4,2019-Feb-15 00:00:00,SUR6928,FOR4854,MID3560,PSUR1539,FSUR5555,d2f96b13-604,91a3f00a-e7d,bf28fe01-c,F,2024-Jul-14 00:00:00,1,b6ae571a,4eb31daf,758.0,True,,True,126.0,False,False,91f65ced,,e12d0212,,,,,,ENG,,M,,R,K,9,,RE,
6aa80a41-d18,SCH6,2019-Sep-30 00:00:00,SUR2428,FOR4417,MID1564,PSUR2823,FSUR7750,b3c1d2d9-886,49c4879d-1ba,89ee99c9-f,F,2020-Dec-22 00:00:00,1,93bb24da,b02fe559,808.0,True,False,False,123.0,False,False,9d7d687a,,e55f8265,,,True,,Y,ENG,O,O,N,,N,10,,RO,
6ab19bdf-b57,SCH8,2018-May-28 00:00:00,SUR6752,FOR7805,MID5748,PSUR7854,FSUR1829,33e8593d-f4e,4244ff09-cbf,7866ba38-8,M,2022-Apr-24 00:00:00,1,382355db,ff34de7d,742.0,True,False,False,127.0,False,False,b1c3e677,,3c1ddf6f,,3.0,,,,ENG,O,S,,,,N1,,,
6ab4d27a-4c9,SCH3,2014-Sep-12 00:00:00,SUR7547,FOR1399,MID1239,PSUR2809,FSUR3701,cadb3fc8-92b,2ff6fa8c-4d6,8f0fdeeb-0,F,2018-Sep-22 00:00:00,1,eafee192,77384f27,753.0,True,False,False,130.0,False,True,ed5c4ded,,c161495e,,,False,,U,ENG,,,,,,R,,RU,
6ab6802b-02c,SCH1,2012-Jan-29 00:00:00,SUR6481,FOR8930,MID6810,PSUR7245,FSUR1831,5c89b5b5-c81,7e0a8e49-234,c6935a6c-a,F,2019-Dec-18 00:00:00,1,b9b09b25,ca38ff23,811.0,True,True,False,125.0,True,True,b25ea2bc,,8c831f0f,,,False,,,ENG,,,,,E,E1,,,
6ab75971-db8,SCH2,2010-Mar-27 00:00:00,SUR4968,FOR4381,MID3447,PSUR3181,FSUR8064,9c995b87-400,a2eef8cd-ff9,8407410d-a,F,2025-Jun-11 00:00:00,1,04f76274,895e8bf2,784.0,True,False,False,126.0,False,False,c3b0c634,6.0,62fa35fe,,,,,,ENG,,S,,,,14,,,
6abc63cd-488,SCH7,2008-Oct-01 00:00:00,SUR2734,FOR6747,MID1764,PSUR8052,FSUR9374,5990a945-57c,4ce0294b-312,e0a9dc65-4,F,2024-Jul-28 00:00:00,1,8bb4e1a2,7aed7743,747.0,False,False,False,131.0,False,False,a7ac2116,,7e4070cf,,,,,,ENG,,F,,,N,6,,RB,
6ac01d69-00e,SCH7,2016-Jul-01 00:00:00,SUR3894,FOR6401,MID7036,PSUR2211,FSUR5439,5fe167ec-17f,91a670e8-e35,8b4ed3f2-c,M,2021-Feb-12 00:00:00,1,7952e91c,141506d7,,False,False,False,133.0,False,False,ef735819,,da513ef7,,,,No,,CYM,,,,R,S,8,Yes,,
6ac58377-827,SCH5,2018-Nov-02 00:00:00,SUR2816,FOR4869,MID5125,PSUR4814,FSUR4756,acf3e9b4-0ef,5560dc6e-ed3,46055a36-d,F,2023-Apr-16 00:00:00,1,b5da154a,6c789bd4,775.0,True,True,False,134.0,False,False,c8e43bb6,,b5b9d67a,,,,,Y,ENG,,C,,,,4,,,
6ac636e1-b57,SCH4,2017-May-25 00:00:00,SUR8646,FOR9383,MID4932,PSUR2610,FSUR6583,1db342d3-7c8,d24c8133-f98,1c0b9fb5-5,M,2018-Oct-07 00:00:00,1,7f5d8302,e830b08f,807.0,False,False,False,138.0,False,False,6f6cef56,,b5a6d800,,,,,,CYM,,O,N,A,,E1,No,,
6ac9d5a3-7ef,SCH1,2020-Jun-17 00:00:00,SUR4612,FOR6631,MID3983,PSUR4961,FSUR7613,ddec6a36-e35,88d65ac1-07f,0f323ea3-a,M,2020-Aug-28 00:00:00,1,33f1558c,2d78b081,758.0,True,True,True,131.0,False,False,7a694ca2,2.0,c0ba2f69,,,,,,DAN,N,,,,S,N2,,,
6ad06301-d8d,SCH1,2016-Oct-12 00:00:00,SUR5048,FOR4044,MID3432,PSUR1410,FSUR6840,7dfb04e1-198,6989383e-0b9,841c203c-b,M,2023-Jun-20 00:00:00,1,0341a066,9a7af655,763.0,,False,False,129.0,False,False,ee1c163f,,0e0f1bb9,,,,,,ENG,,,,N,,12,,,
6ad179f9-6fc,SCH1,2016-Oct-28 00:00:00,SUR5057,FOR9682,MID1954,PSUR9521,FSUR2456,b5aa0c36-b98,43c5f32b-5f5,ff4b3419-0,F,2023-Jan-19 00:00:00,1,30e085c6,c659ca78,800.0,False,False,False,131.0,True,False,b47f1bad,,405dfe2e,,,,,,,O,S,,A,E,2,,,
6ad41fb2-74a,SCH5,2016-Feb-21 00:00:00,SUR4538,FOR1258,MID1817,PSUR6676,FSUR9851,6a636de9-7df,bc8b696e-bab,39153170-8,F,2019-Jan-17 00:00:00,1,c5bc5e0c,0c9a3187,773.0,True,,False,130.0,False,False,38e239d2,7.0,1824ebcd,,,False,Yes,,ENG,O,C,,,E,6,,,4.0
6aefe08c-2e7,SCH8,2016-Apr-17 00:00:00,SUR5148,FOR9898,MID4853,PSUR6824,FSUR4681,80069043-2e7,128c871c-057,6c25ff8b-b,M,2019-Jan-14 00:00:00,1,ddd2f2a0,0cd3ae1a,795.0,True,False,False,130.0,True,False,52622b00,,f4597d6e,,,,,,ENG,,M,,,K,N2,No,,
6af65784-d96,SCH1,2017-Aug-06 00:00:00,SUR9495,FOR4016,MID5536,PSUR6563,FSUR7117,124ef029-0a6,dfbd83ab-874,c8ca5064-3,M,2020-Aug-19 00:00:00,1,d65908b4,ce2e0932,782.0,False,,False,131.0,,False,696af723,,c5ce41fb,,,,,,ENG,,,,,,13,,,
6afa5282-8f5,SCH7,2010-Aug-07 00:00:00,SUR3271,FOR1440,MID7388,PSUR4779,FSUR3396,2dbadcd6-5a7,b288f522-796,fe003232-6,M,2020-Aug-28 00:00:00,1,4dcaed56,f5aa3a76,830.0,True,False,True,132.0,False,False,dd008dac,6.0,a7da2c77,,,,Yes,,ENG,,S,,R,N,N1,No,,
6afbcd01-8ed,SCH8,2014-Dec-16 00:00:00,SUR3118,FOR5181,MID5840,PSUR7597,FSUR8033,3508b971-beb,d49b155b-11f,a38b4989-6,M,2020-Oct-14 00:00:00,1,098e7a1c,bfb88025,769.0,True,,,125.0,False,False,c502d3e3,,6afc4538,,,,Unsought,,ENG,,,,R,,N1,No,,
6b078568-ea0,SCH1,2012-Apr-14 00:00:00,SUR4495,FOR9589,MID8632,PSUR8758,FSUR3232,14919e79-43a,a188f2cc-fdb,082a1296-b,F,2019-Dec-09 00:00:00,1,9baf1fa9,4b37a4bc,763.0,True,False,False,127.0,True,False,549bb398,,d08f82aa,,,True,,,ENG,,,,G,A,E2,,,
6b096237-0f6,SCH2,2011-Jul-30 00:00:00,SUR3695,FOR1657,MID3505,PSUR4531,FSUR4369,9b5a188b-acb,01b1f44e-5a9,80bffff4-d,M,2021-Jul-31 00:00:00,1,c6e9505f,f0bccd0b,732.0,True,True,False,135.0,False,False,c82dc7e3,,1b88f4ce,,,,,,,N,,7,C,S,3,No,RE,
6b0c139a-300,SCH4,2015-Dec-28 00:00:00,SUR6934,FOR4808,MID3696,PSUR5248,FSUR9577,d8946393-391,adc7cdee-9b8,00a6f26c-3,F,2024-Nov-17 00:00:00,1,5a2ad84f,04803535,719.0,True,False,False,120.0,False,True,bad80944,,24014897,,,,,,GAL,,C,,C,,9,,,
6b137d72-6d1,SCH1,2015-May-19 00:00:00,SUR4079,FOR8959,MID2696,PSUR9625,FSUR3934,89627756-fee,dc0c62e8-d7a,8d9ced0f-8,F,2020-Oct-30 00:00:00,1,8b13cccd,7f2cd23e,806.0,True,False,False,127.0,False,False,6cd280fa,,cbfbdd39,,,,,U,GAL,,C,,N,,3,,,
6b17e8a5-adc,SCH2,2008-Jan-22 00:00:00,SUR1538,FOR8091,MID1140,PSUR2584,FSUR9806,af36ced6-59a,1425af74-7b1,08895501-6,M,2024-May-19 00:00:00,1,f374a17d,4ff0f740,730.0,True,False,False,128.0,False,False,c373f34e,,fd2a6978,,8.0,,No,,ENG,,S,,C,,N1,No,RU,
6b1d3c30-363,SCH4,2015-Jan-08 00:00:00,SUR2588,FOR9923,MID8081,PSUR9580,FSUR6732,728b521b-2d6,5ca315bc-896,368c8c44-f,F,2021-Aug-29 00:00:00,1,dc8f2989,7a7dc4f5,765.0,False,False,,132.0,False,False,f6c736bb,,7ab6fda5,,,,Yes,,,,C,,,K,E1,,,
6b2362ce-f02,SCH3,2018-Jan-25 00:00:00,SUR8542,FOR4028,MID1180,PSUR3639,FSUR7008,a12e3964-5f1,abfacb7d-b85,43d65446-e,M,2019-Jun-25 00:00:00,1,095002df,69a2e08b,830.0,False,,False,133.0,False,False,b6a75a2e,,b1f0afba,,,,,,ENG,,,,,,N2,,,
6b2730dc-58f,SCH5,2008-Jul-04 00:00:00,SUR9399,FOR3453,MID8360,PSUR4530,FSUR4002,359e9de2-f61,72dbceae-464,bf7dbe8c-0,M,2025-Apr-13 00:00:00,1,b851cc03,9588c7fd,790.0,,False,False,138.0,,False,ce87ae8c,,eadf4968,,,False,,,ENG,,M,,R,P,7,No,,
6b2a5bc8-484,SCH2,2017-Mar-28 00:00:00,SUR3576,FOR1291,MID1838,PSUR6466,FSUR3928,eb1dc60b-9d4,5d38c90a-01c,dc1e0c69-4,F,2025-Jul-14 00:00:00,1,028beecd,405d13db,749.0,True,False,False,136.0,True,False,4962a9e4,,76d3f323,,,,,U,ENG,,O,,,,,,,
6b313aa5-819,SCH5,2011-Mar-25 00:00:00,SUR5362,FOR8759,MID2258,PSUR8655,FSUR3324,44b0b015-70f,163b509e-312,6b6205a9-f,F,2023-May-08 00:00:00,1,e8bbfe2d,06a30afe,844.0,False,,False,139.0,False,False,0aee6346,,20acc5fc,,,,,,TRI,,M,,,S,X,Yes,,
6b31ef64-3ba,SCH5,2018-Jun-01 00:00:00,SUR6605,FOR8344,MID5220,PSUR4480,FSUR7946,70e0108e-f09,f5be8b42-501,effea2a3-9,F,2021-Dec-16 00:00:00,1,23159662,04fd653c,785.0,True,False,True,127.0,,True,b487460d,,c3a840d5,,,,,,UKR,,,,C,,N1,,,
6b48ee17-b7b,SCH1,2012-Dec-13 00:00:00,SUR5369,FOR1236,MID2783,PSUR8606,FSUR3702,a0a092d0-a15,d202942f-737,09b5eb62-d,F,2023-Dec-22 00:00:00,1,f213c98b,7150a6d1,843.0,True,False,False,131.0,True,False,536d5088,,c3426775,,,False,,,CYM,,O,,C,,12,,RU,
6b5644eb-78c,SCH1,2012-Jun-22 00:00:00,SUR4186,FOR7627,MID4126,PSUR7520,FSUR8536,de1ba926-959,fbc09eef-4b7,1be75db2-7,F,2019-Jul-11 00:00:00,1,4e3d60b7,ef0f45a7,769.0,True,False,False,136.0,False,False,cad1bd6e,,bd945da1,,,False,,,ENG,,S,N,G,,1,,,
6b5949f4-212,SCH6,2013-May-11 00:00:00,SUR6335,FOR6548,MID3644,PSUR9412,FSUR7019,1716955d-7f8,5ac5c6fc-2f4,720d5903-6,M,2025-Feb-05 00:00:00,1,8f529b6e,b48f27be,766.0,,False,True,128.0,False,False,d67e7132,,22249e34,,,,"Sought, no reply",,ENG,,S,,,A,E2,No,,
6b5b3210-006,SCH5,2019-Jan-21 00:00:00,SUR8490,FOR9885,MID7328,PSUR2651,FSUR4172,6b01e94b-eb3,469f0e4a-21b,ebaad3d4-7,M,2019-Sep-27 00:00:00,1,d394c405,0b7308e7,754.0,False,False,,135.0,False,False,5edea195,,cdbae779,,,,,R,,,C,,,,1,,,
6b6041ae-340,SCH6,2012-Feb-11 00:00:00,SUR2277,FOR7297,MID9716,PSUR9837,FSUR2393,58cb356c-3ee,a8504a9e-1a2,130958d2-6,M,2019-Jan-02 00:00:00,1,eabf634a,749ffd1f,752.0,True,False,True,145.0,True,False,172fcb88,,6b07b52d,,,,,Y,,,,N,R,K,E1,,,
6b618613-f99,SCH1,2010-Mar-17 00:00:00,SUR9792,FOR3511,MID8783,PSUR3742,FSUR6978,67e4a7eb-a76,3f127a88-a86,80cd6116-c,M,2021-Dec-05 00:00:00,1,1009806a,6e0120d4,757.0,True,False,,127.0,False,False,22e69d5d,,91946dbb,,,,,,,,,,N,N,6,,,
6b620349-ddc,SCH6,2020-Jan-28 00:00:00,SUR8207,FOR3621,MID9573,PSUR5309,FSUR8072,4ca1422d-2a7,e1cdb888-258,92087015-9,F,2019-Nov-28 00:00:00,1,d5a0f4b4,347a106a,797.0,True,False,True,133.0,False,,c3c01497,,58857ecf,,,False,,,GAL,,,,N,K,1,,,
6b63490a-a58,SCH2,2008-Nov-17 00:00:00,SUR3105,FOR8399,MID4838,PSUR9570,FSUR7522,14d67a98-81a,7aa67508-4ee,bf357b51-c,F,2024-Feb-04 00:00:00,1,fe444bb7,3517210a,797.0,,False,False,124.0,False,False,338c7549,5.0,b9c5a3b6,,,,,,ENG,,,,,E,2,,,
6b641560-117,SCH2,2013-Dec-01 00:00:00,SUR5651,FOR4753,MID4430,PSUR6241,FSUR5180,faa5b498-86e,733ef7a0-0a3,556c1313-6,M,2020-Oct-06 00:00:00,1,ed508bcd,3226274a,829.0,True,True,False,125.0,False,False,008f7430,,f37f6951,,,,"Sought, no reply",,ENG,,O,,A,,R,,,
6b64c3a6-b86,SCH5,2014-Feb-02 00:00:00,SUR7644,FOR5979,MID7272,PSUR9991,FSUR9893,584fe150-1f2,d10188bb-225,137507a0-a,M,2024-Jan-07 00:00:00,1,17a1fe2b,e299a76f,776.0,,,False,131.0,,False,aee83e6d,,c6c77a52,,,,Yes,N,CYM,,S,,G,N,5,,RB,
6b6668fc-933,SCH3,2012-Mar-14 00:00:00,SUR1449,FOR3980,MID7109,PSUR8446,FSUR6471,a07e81e5-19f,bcafc006-d37,5bb0de58-1,F,2018-Sep-08 00:00:00,1,a2b48630,01777b6c,767.0,,False,False,127.0,False,False,b64ac06f,,e0bfa56b,,,,Yes,,PRST,,,N,,,N1,,,
6b69aac1-6dc,SCH7,2009-Feb-11 00:00:00,SUR2127,FOR7183,MID5785,PSUR8096,FSUR2648,63c7df93-a38,ee2bebf5-237,23495913-7,M,2025-Feb-16 00:00:00,1,108d6239,3f8bb7ac,699.0,True,True,False,138.0,True,False,7619d2ee,,2d7f25e4,,,,,,ENG,,M,,C,N,2,,,
6b69d5d4-846,SCH3,2020-Jun-30 00:00:00,SUR6931,FOR6515,MID7170,PSUR5557,FSUR2733,a6ac222e-177,3125fa9d-eb4,a0c0a228-2,M,2024-Sep-02 00:00:00,1,2a4323fa,3ae46034,792.0,False,False,False,123.0,False,False,47731b15,,dfa39ee3,,,,No,N,ENG,,M,,,,12,,,
6b75b1cb-bb1,SCH6,2015-Jan-12 00:00:00,SUR2812,FOR4634,MID4637,PSUR6208,FSUR1535,49db4422-1c0,d6b5f833-d15,97b2180e-5,M,2021-Mar-05 00:00:00,1,4a2bcd95,031b95ea,810.0,True,False,False,133.0,False,False,989a87e0,,a7c06dc3,,,,No,,,,,,,K,1,,,
6b76c816-dac,SCH2,2019-Aug-24 00:00:00,SUR2895,FOR2200,MID1214,PSUR2383,FSUR7337,465c22f8-8cf,dc8876e8-902,36709588-d,M,2025-Jan-27 00:00:00,1,51d40c63,d64f2c7c,794.0,True,False,True,132.0,False,False,e94f1c75,,f3353240,,8.0,,"Sought, no reply",,ENG,O,F,,,,4,,,7.0
6b78cff8-76c,SCH4,2013-Jan-20 00:00:00,SUR3694,FOR2753,MID5936,PSUR2640,FSUR7714,bf550263-60e,e52841ad-58e,263f521d-c,M,2021-Oct-08 00:00:00,1,88a00e01,592d26ad,822.0,True,False,False,132.0,False,False,221b2f18,,985d0f50,,,,,,GER,,S,,C,K,6,,,
6b902202-f91,SCH7,2009-May-08 00:00:00,SUR8658,FOR7983,MID9860,PSUR1883,FSUR9662,aa2a6b6e-324,c0ed4fb9-98f,a12cca5f-3,M,2020-Nov-09 00:00:00,1,2c44ec9a,ffcb7ecb,775.0,False,False,False,123.0,,False,847a6714,,7054f0e2,,,,,,,,,,,P,3,,,
6b92ad8c-f20,SCH5,2018-Jul-02 00:00:00,SUR5271,FOR4710,MID1681,PSUR9385,FSUR6877,f6760a1c-aef,5dbc16b7-34a,4993745c-e,M,2025-Jul-03 00:00:00,1,d4957d04,d225593f,782.0,True,False,False,137.0,False,False,bc4e2522,,316462fe,,,True,,,CYM,O,F,,,A,8,No,,
6b9475a3-0c4,SCH8,2013-Dec-14 00:00:00,SUR6115,FOR4526,MID3075,PSUR9078,FSUR4913,7042313f-a80,734b28da-b51,d054deed-d,F,2019-Dec-29 00:00:00,1,01c97818,e38ef90d,758.0,True,,False,126.0,,False,f45a51d0,4.0,c9ddb219,,,,,,,,,,G,K,8,,RU,
6b99fcf1-060,SCH5,2011-Feb-16 00:00:00,SUR2736,FOR9518,MID6043,PSUR7372,FSUR8177,17a05c05-7aa,dc5711cf-679,c34fbf7a-b,F,2025-May-17 00:00:00,1,fc5c7faa,e7bf520d,791.0,True,False,,127.0,False,False,ec11b7a7,,8f78e01c,,,,Yes,,ENG,,,,N,S,13,,,
6b9cb784-4db,SCH2,2007-Dec-24 00:00:00,SUR1917,FOR2806,MID5382,PSUR1906,FSUR5796,444d56f1-d2e,70ca55ad-5ae,798b7bfa-4,M,2019-Nov-04 00:00:00,1,b2ffb336,eed12bcb,736.0,,False,True,130.0,False,True,98a4cc5f,,5442bd45,,,False,,,ENG,,M,,G,A,4,No,,
6ba3cc84-e39,SCH6,2011-Nov-03 00:00:00,SUR5867,FOR1042,MID2928,PSUR9645,FSUR9907,b3b11c8e-857,cea906be-6a4,30d3a8cc-c,F,2024-Apr-27 00:00:00,1,7d5372bc,149fbc66,795.0,True,False,False,135.0,False,False,cc8851bd,,33b28da8,,,,No,,ENG,,,,C,,X,,RO,
6ba9a717-ad0,SCH6,2010-Jun-26 00:00:00,SUR4356,FOR7814,MID5740,PSUR2925,FSUR3110,e4027f1f-320,073f43d9-76a,db7aa974-7,M,2019-Feb-23 00:00:00,1,71f4d5e2,f1f96ecb,752.0,True,True,False,130.0,True,False,ecb2b242,,d3a17b56,,,,,,ENG,,C,,R,,N2,,,
6bb05dfe-421,SCH6,2012-Aug-24 00:00:00,SUR3338,FOR6349,MID3600,PSUR7316,FSUR3123,b3ccc75b-60e,a1493f0a-32b,6d97881e-4,F,2023-Feb-24 00:00:00,1,11c86eab,2d946199,752.0,False,True,False,125.0,False,False,719b3dff,,50e9f16c,,,,,,ENG,,,,C,K,1,,,
6bb9021d-d32,SCH2,2016-Sep-02 00:00:00,SUR4234,FOR8721,MID8144,PSUR2078,FSUR9147,3b7cbd38-c40,71d94679-5d2,53a7c38a-d,M,2020-Feb-22 00:00:00,1,12fe77eb,7abebe31,724.0,True,False,False,135.0,True,,a7af8425,,0013a939,,,,Unsought,,,,,N,,N,N2,,RB,
6bbfd26f-067,SCH4,2019-Oct-30 00:00:00,SUR3723,FOR6510,MID4572,PSUR9459,FSUR6658,0be4c24e-ffb,1d172f9d-0b9,e9fc7471-e,M,2023-Nov-14 00:00:00,1,923b66f2,dd212f80,808.0,True,False,False,131.0,False,False,c4d73be4,,f75ec50c,8.0,,,,,ENG,,F,,,,7,,,
6bc3ad0b-fde,SCH3,2015-Jul-10 00:00:00,SUR9732,FOR6963,MID4412,PSUR5045,FSUR2283,d3e94d11-9d6,b1b8ac2b-823,229606ca-9,M,2023-Jan-16 00:00:00,1,ccc6214c,207757b1,741.0,True,False,True,128.0,False,False,9220b56d,,471b5696,,,,,,,,,,C,K,10,,,
